date,time,ion_analog,voltage_ion,pressure_ion,conv_analog,voltage_conv,pressure_conv,tags
2025-07-18,15:41:13,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:14,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:15,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:16,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:17,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:18,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:19,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:20,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:21,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:22,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:23,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:24,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:25,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:26,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:27,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:28,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:29,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:30,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:31,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:32,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:33,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:34,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:35,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:36,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:37,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:38,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:39,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:40,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:41,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:42,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:43,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:44,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:45,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:46,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:47,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:48,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:49,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:50,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:51,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:52,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:53,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:54,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
